variables,Author 1,Author 2,is_equal,final_discussion,agreed_after_discussion,Source
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Fri Jul  1 07,datetime,datetime,TRUE,datetime,,Linux
24,numerical,numerical,TRUE,numerical,,Linux
30 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
test,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
26,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
26,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
27,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
27,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 10,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
25 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
29,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
29,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
30,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
30,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
31,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
31,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
33,numerical,numerical,TRUE,numerical,,Linux
Sun Jul  3 23,datetime,datetime,TRUE,datetime,,Linux
33,numerical,numerical,TRUE,numerical,,Linux
09 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
35,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
Mon Jul  4 12,template issue,template issue,TRUE,template issue (mixed),,Linux
38,numerical,numerical,TRUE,numerical,,Linux
44 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
root,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
cyrus,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
news,other,system specific (name),FALSE,system specific (name),TRUE,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
21 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
Tue Jul  5 13,datetime,datetime,TRUE,datetime,,Linux
39,numerical,numerical,TRUE,numerical,,Linux
23 2005,template issue,template issue,TRUE,template issue (mixed),,Linux
,template issue,template issue,TRUE,template issue (blank),,Linux
